Row ID;Order ID;Order Date;Date Key;Contact Name;Country;City;Region;Subregion;Customer;Customer ID;Industry;Segment;Product;License;Sales;Quantity;Discount;Profit
5676;AMER-2020-135993;5/28/2020;20200528;Christian Lyman;Canada;Toronto;AMER;NAMER;Phillips 66;1056;Energy;Strategic;Site Analytics;4ORXYP0J7H;57.408;6;00.02;57.408
5677;AMER-2020-135993;5/28/2020;20200528;Christian Lyman;Canada;Toronto;AMER;NAMER;Phillips 66;1056;Energy;Strategic;Data Smasher;OV3EO1M8J4;27.06.00;4;0;2.208
5678;APJ-2020-126802;12/29/2020;20201229;Pippa Brown;Australia;Sydney;APJ;ANZ;Volkswagen;1046;Manufacturing;SMB;SaaS Connector Pack;UBUGTUWCF9;38.976;3;00.06;-506.688
5679;AMER-2022-143924;7/29/2022;20220729;Samantha Paterson;Brazil;Belo Horizonte;AMER;LATAM;Home Depot;1047;Retail;Enterprise;Storage;LT17IU6QOE;20.44;7;0;9.198
5680;AMER-2022-143924;7/29/2022;20220729;Samantha Paterson;Brazil;Belo Horizonte;AMER;LATAM;Home Depot;1047;Retail;Enterprise;Support;U85D4J5LPL;109.92;2;0;538.608
5681;APJ-2022-141551;9/25/2022;20220925;Irene Johnston;Singapore;Singapore;APJ;APAC;Walt Disney;1097;Communications;SMB;ContactMatcher;BKFW9PRWRS;06.38;1;0;29.348
5682;APJ-2022-141551;9/25/2022;20220925;Irene Johnston;Singapore;Singapore;APJ;APAC;Walt Disney;1097;Communications;SMB;Support;L54RNTVIFV;06.48;1;0;31.104
5683;EMEA-2020-164315;04/02/20;20200402;Emily Ogden;Finland;Espoo;EMEA;NOR;Cigna;1038;Healthcare;SMB;Support;5CAI7OFWBB;0,683333333;3;0;7.128
5684;EMEA-2020-164315;04/02/20;20200402;Emily Ogden;Finland;Espoo;EMEA;NOR;Cigna;1038;Healthcare;SMB;Site Analytics;E1EOA6X97H;1049.93;7;0;2.939.804
5685;EMEA-2020-164315;04/02/20;20200402;Emily Ogden;Finland;Espoo;EMEA;NOR;Cigna;1038;Healthcare;SMB;OneView;FGNYNQ4IPC;154.09.00;5;0;40.274
5686;AMER-2021-131072;11/05/21;20211105;Trevor Langdon;Canada;Toronto;AMER;NAMER;Target;1085;Retail;SMB;ContactMatcher;4WWNQRJQD6;98.352;3;00.02;356.526
5687;EMEA-2020-131541;7/28/2020;20200728;Evan Ince;Germany;Cologne;EMEA;EU-WEST;Banco Santander;1101;Finance;SMB;Storage;R4SY47CEX2;14.32;5;00.02;5.191
5688;EMEA-2020-131541;7/28/2020;20200728;Evan Ince;Germany;Cologne;EMEA;EU-WEST;Banco Santander;1101;Finance;SMB;SaaS Connector Pack;G0HNGC97HU;129.888;6;00.02;129.888
5689;EMEA-2020-131541;7/28/2020;20200728;Evan Ince;Germany;Cologne;EMEA;EU-WEST;Banco Santander;1101;Finance;SMB;SaaS Connector Pack - Gold;SC2954HLDX;48.944;7;00.02;165.186
5690;APJ-2021-119550;12/26/2021;20211226;Peter Quinn;Japan;Tokyo;APJ;JAPN;Walgreens;1095;Retail;Enterprise;FinanceHub;ILSQ0LWUZB;275.058;3;00.03;-903.762
5691;APJ-2021-138093;12/10/21;20211210;Alexandra May;China;Beijing;APJ;APAC;Walgreens;1095;Retail;Strategic;ChatBot Plugin;3LZ94D860K;27.36.00;9;0;93.024
5692;APJ-2021-138093;12/10/21;20211210;Alexandra May;China;Beijing;APJ;APAC;Walgreens;1095;Retail;Strategic;Support;QLUPCCHKGA;44.75;5;0;20.585
5693;APJ-2021-138093;12/10/21;20211210;Alexandra May;China;Beijing;APJ;APAC;Walgreens;1095;Retail;Strategic;Site Analytics;2TOJ61PBMV;134.99;1;0;364.473
5694;APJ-2021-138093;12/10/21;20211210;Alexandra May;China;Beijing;APJ;APAC;Walgreens;1095;Retail;Strategic;Support;92QPPOPYIA;26.04.00;5;0;12.672
5695;APJ-2021-138093;12/10/21;20211210;Alexandra May;China;Beijing;APJ;APAC;Walgreens;1095;Retail;Strategic;FinanceHub;0V999ER98T;542.94;3;0;1.411.644
5696;AMER-2022-126165;05/06/22;20220506;Nathan Hughes;United States;Los Angeles;AMER;NAMER;Nissan Motor;1098;Transportation;SMB;ContactMatcher;UFUPYNTXTC;71.088;2;00.02;-17.772
5697;APJ-2023-126123;10/15/2023;20231015;Madeleine Howard;Australia;Sydney;APJ;ANZ;FedEx;1036;Transportation;Enterprise;ContactMatcher;5Y6BPRMGHG;27.396;9;00.08;-424.638
5698;APJ-2023-126123;10/15/2023;20231015;Madeleine Howard;Australia;Sydney;APJ;ANZ;FedEx;1036;Transportation;Enterprise;ContactMatcher;FJ1SLP7FHL;13.456;1;00.08;-23.548
5699;APJ-2022-143441;11/06/22;20221106;Joe Skinner;Japan;Kanagawa;APJ;JAPN;Sony;1028;Tech;SMB;FinanceHub;CEOBQF8Y8F;0,516666667;1;00.02;04.44
5700;AMER-2023-148320;11/04/23;20231104;Sonia Ince;United States;Los Angeles;AMER;NAMER;Daimler;1052;Transportation;SMB;Support;U6G404JP97;35.88;6;0;175.812
5701;AMER-2022-125661;11/25/2022;20221125;Zoe Bond;Mexico;Tijuana;AMER;LATAM;Walt Disney;1097;Communications;Enterprise;SaaS Connector Pack - Gold;X2OURGB1AT;40.752;3;00.02;15.282
5702;AMER-2022-125661;11/25/2022;20221125;Zoe Bond;Mexico;Tijuana;AMER;LATAM;Walt Disney;1097;Communications;Enterprise;Data Smasher;20IBONI0A6;139.96;5;00.02;-227.435
5703;AMER-2020-123519;12/14/2020;20201214;Victoria Poole;Mexico;Mexico City;AMER;LATAM;Comcast;1022;Communications;SMB;ChatBot Plugin;UN96T29GFU;2.624;1;00.02;2,05
5704;AMER-2020-123519;12/14/2020;20201214;Victoria Poole;Mexico;Mexico City;AMER;LATAM;Comcast;1022;Communications;SMB;ContactMatcher;KM2LQK0IT8;136.53.00;1;00.04;-523.365
5705;AMER-2020-123519;12/14/2020;20201214;Victoria Poole;Mexico;Mexico City;AMER;LATAM;Comcast;1022;Communications;SMB;Data Smasher;WXJAB9NS20;263.96;1;00.02;428.935
5706;EMEA-2020-155593;11/03/20;20201103;Simon Payne;Saudi Arabia;Jeddah;EMEA;MEA;Tyson Foods;1088;Consumer Products;SMB;Support;SMMF4R7VS2;0,502777778;3;0;33.756
5707;EMEA-2023-136000;9/23/2023;20230923;Carol Greene;United Kingdom;London;EMEA;UKIR;Boeing;1014;Manufacturing;Strategic;ContactMatcher;XQ9PHLFEC4;40.176;3;00.02;145.638
5708;EMEA-2021-160857;05/08/21;20210508;Sarah Alsop;United Kingdom;London;EMEA;UKIR;Sysco;1084;Consumer Products;SMB;SaaS Connector Pack;DCSKPFSH9J;79.44.00;3;0;301.872
5709;EMEA-2021-160857;05/08/21;20210508;Sarah Alsop;United Kingdom;London;EMEA;UKIR;Sysco;1084;Consumer Products;SMB;Support;DKY007C3RD;357.93;3;0;71.586
5710;EMEA-2021-160857;05/08/21;20210508;Sarah Alsop;United Kingdom;London;EMEA;UKIR;Sysco;1084;Consumer Products;SMB;FinanceHub;DDKMC1YRKB;127.764;2;00.01;21.294
5711;EMEA-2021-160857;05/08/21;20210508;Sarah Alsop;United Kingdom;London;EMEA;UKIR;Sysco;1084;Consumer Products;SMB;Alchemy;NCLOVKQXBG;2.799.944;7;00.02;10.149.797
5712;EMEA-2021-160857;05/08/21;20210508;Sarah Alsop;United Kingdom;London;EMEA;UKIR;Sysco;1084;Consumer Products;SMB;Support;PYIP6YSWMK;19.44;3;0;93.312
5713;APJ-2023-115805;08/01/23;20230801;Wanda Simpson;Australia;Sydney;APJ;ANZ;Marathon Petroleum;1061;Energy;SMB;Site Analytics;0JZJL9B4FK;36.792;1;00.02;41.391
5714;EMEA-2020-143707;03/01/20;20200301;Boris Baker;United Kingdom;London;EMEA;UKIR;Phillips 66;1056;Energy;Enterprise;Site Analytics;JNQD79IRS6;0,273611111;3;0;16.038
5715;EMEA-2023-116939;9/26/2023;20230926;Sue Anderson;Spain;Murcia;EMEA;EU-WEST;BMW;1039;Manufacturing;SMB;Marketing Suite - Gold;95ED07JTWM;177.55.00;5;0;479.385
5716;AMER-2021-124107;10/09/21;20211009;Peter Ellison;Brazil;Brasília;AMER;LATAM;Volkswagen;1046;Manufacturing;Strategic;Data Smasher;EBSDCVCP75;619.95;5;0;111.591
5717;AMER-2021-124107;10/09/21;20211009;Peter Ellison;Brazil;Brasília;AMER;LATAM;Volkswagen;1046;Manufacturing;Strategic;Site Analytics;03Q9Y9QLN8;29.16.00;3;0;84.564
5718;AMER-2021-124107;10/09/21;20211009;Peter Ellison;Brazil;Brasília;AMER;LATAM;Volkswagen;1046;Manufacturing;Strategic;SaaS Connector Pack - Gold;NA8IXQ6VZ3;57.96;7;0;272.412
5719;AMER-2021-124107;10/09/21;20211009;Peter Ellison;Brazil;Brasília;AMER;LATAM;Volkswagen;1046;Manufacturing;Strategic;OneView;TYOLYFGTBE;29.403;3;00.01;52.272
5720;APJ-2023-126550;3/30/2023;20230330;Heather Dyer;India;Mumbai;APJ;IND;Goldman Sachs Group;1042;Finance;SMB;Marketing Suite - Gold;OASCHDTHBW;81.04.00;5;0;21.164
5721;EMEA-2021-138674;11/14/2021;20211114;Melanie Sharp;Belgium;Brussels;EMEA;EU-WEST;Carrefour;1048;Retail;Strategic;Storage;ALJP07N15P;0,383333333;5;00.02;2.289
5722;EMEA-2021-138674;11/14/2021;20211114;Melanie Sharp;Belgium;Brussels;EMEA;EU-WEST;Carrefour;1048;Retail;Strategic;Data Smasher;8RHKJPGOS5;91.176;3;00.02;45.588
5723;EMEA-2021-138674;11/14/2021;20211114;Melanie Sharp;Belgium;Brussels;EMEA;EU-WEST;Carrefour;1048;Retail;Strategic;Data Smasher;S6F34TUG8A;159.968;4;00.02;29.994
5724;AMER-2022-165820;9/27/2022;20220927;Austin Newman;United States;Los Angeles;AMER;NAMER;Banco Santander;1101;Finance;Strategic;Support;K5Q4VHPG09;0,566666667;2;0;62.208
5725;APJ-2020-103191;9/22/2020;20200922;Justin Turner;Australia;Sydney;APJ;ANZ;Panasonic;1091;Tech;Strategic;Marketing Suite - Gold;6L99VGLAT2;331.536;3;00.02;-82.884
5726;EMEA-2021-103933;9/25/2021;20210925;Carol James;United Kingdom;London;EMEA;UKIR;AmerisourceBergen;1007;Healthcare;Strategic;Data Smasher;W0GT7OOHXY;899.91;9;0;3.959.604
5727;APJ-2021-110548;05/04/21;20210504;Nicholas Paterson;Japan;Tokyo;APJ;JAPN;Walt Disney;1097;Communications;Strategic;Site Analytics;IMGK6WSMIC;946.344;7;00.02;118.293
5728;EMEA-2023-117324;12/09/23;20231209;Oliver Bond;Italy;Naples;EMEA;EU;UnitedHealth Group;1092;Healthcare;SMB;Data Smasher;G4SMYRMOHV;178.11.00;3;0;320.598
5729;EMEA-2023-117324;12/09/23;20231209;Oliver Bond;Italy;Naples;EMEA;EU;UnitedHealth Group;1092;Healthcare;SMB;OneView;ZF7E1JNC6Y;1089.75;3;0;305.13.00
5730;EMEA-2023-117324;12/09/23;20231209;Oliver Bond;Italy;Naples;EMEA;EU;UnitedHealth Group;1092;Healthcare;SMB;FinanceHub;CN1SVEGL22;61.06.00;2;0;280.876
5731;EMEA-2023-117324;12/09/23;20231209;Oliver Bond;Italy;Naples;EMEA;EU;UnitedHealth Group;1092;Healthcare;SMB;Marketing Suite;GLY1CFS2U5;459.92;4;0;413.928
5732;EMEA-2023-117324;12/09/23;20231209;Oliver Bond;Italy;Naples;EMEA;EU;UnitedHealth Group;1092;Healthcare;SMB;Support;JPUQWA8EUP;27.52.00;4;0;126.592
5733;EMEA-2023-143574;6/30/2023;20230630;Carol James;Saudi Arabia;Jeddah;EMEA;MEA;AmerisourceBergen;1007;Healthcare;Strategic;Marketing Suite;S1RR8ZXE2L;638.82;9;0;1.852.578
5734;EMEA-2023-143574;6/30/2023;20230630;Carol James;Saudi Arabia;Jeddah;EMEA;MEA;AmerisourceBergen;1007;Healthcare;Strategic;Support;EXUFWNWH06;30.69;3;0;79.794
5735;EMEA-2023-143574;6/30/2023;20230630;Carol James;Saudi Arabia;Jeddah;EMEA;MEA;AmerisourceBergen;1007;Healthcare;Strategic;SaaS Connector Pack;J3YVUCOFB5;25.16.00;2;0;85.544
5736;EMEA-2020-111773;6/29/2020;20200629;Kimberly Harris;United Kingdom;London;EMEA;UKIR;Intel;1051;Tech;SMB;ContactMatcher;HCM9BXIEAJ;0,605555556;3;00.02;4.872
5737;AMER-2020-148614;1/21/2020;20200121;Donna Hemmings;United States;New York City;AMER;NAMER;Engie;1062;Energy;SMB;Support;9XMCW2WLJ7;19.36;2;0;92.928
5738;AMER-2020-148614;1/21/2020;20200121;Donna Hemmings;United States;New York City;AMER;NAMER;Engie;1062;Energy;SMB;SaaS Connector Pack;FMLJGT5NUK;19.03;2;0;0,263194444
5739;AMER-2023-156139;01/01/23;20230101;Rachel Blake;United States;Los Angeles;AMER;NAMER;Humana;1049;Healthcare;SMB;ContactMatcher;C95GE6WOIX;38.376;3;00.02;134.316
5740;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;Support;SYEQGYY96D;0,566666667;2;0;63.504
5741;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;SaaS Connector Pack;TOKHY5WI85;26.48.00;1;0;100.624
5742;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;Big Ol Database;E2P6NJXY2H;532.72;2;00.02;53.272
5743;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;Support;02HV5QT7IS;26.72;4;0;128.256
5744;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;Support;EBXCY8MGS0;20.04;3;0;96.192
5745;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;Marketing Suite - Gold;KSACG2UQ9T;795.48.00;7;0;79.548
5746;AMER-2023-147886;3/29/2023;20230329;Gavin Clark;United States;Columbia;AMER;NAMER;Nestle;1089;Consumer Products;Strategic;SaaS Connector Pack;ZYCM6TY01T;21.56;7;0;68.992
5747;EMEA-2022-113733;12/09/22;20221209;Harry Brown;Sweden;Uppsala;EMEA;NOR;Bank of America Corp.;1011;Finance;SMB;Site Analytics;DJMKSGQ6SY;249.584;2;00.02;31.198
5748;EMEA-2022-113733;12/09/22;20221209;Harry Brown;Sweden;Uppsala;EMEA;NOR;Bank of America Corp.;1011;Finance;SMB;Data Smasher;5UV07MKUJ7;68.112;3;00.02;178.794
5749;EMEA-2022-113733;12/09/22;20221209;Harry Brown;Sweden;Uppsala;EMEA;NOR;Bank of America Corp.;1011;Finance;SMB;Data Smasher;V5PLO1SRJ3;16.56;3;00.02;-2.484
5750;EMEA-2023-104913;11/19/2023;20231119;Audrey Hardacre;United Kingdom;Newcastle;EMEA;UKIR;Trafigura Group;1100;Finance;SMB;Site Analytics;VBXRFXIWBP;74.95;5;0;367.255
5751;APJ-2020-145800;5/30/2020;20200530;Kylie Lee;Australia;Brisbane;APJ;ANZ;Engie;1062;Energy;SMB;ContactMatcher;KZWLW5ECIJ;355.455;3;00.05;-1.848.366
5752;AMER-2022-125850;1/22/2022;20220122;Liam Paige;United States;Seattle;AMER;NAMER;Allianz;1080;Finance;SMB;FinanceHub;LVXY1R7P88;44.04.00;3;0;22.02
5753;AMER-2022-125850;1/22/2022;20220122;Liam Paige;United States;Seattle;AMER;NAMER;Allianz;1080;Finance;SMB;FinanceHub;QYD8SU9D5Z;0,878472222;5;0;9.499
5754;EMEA-2022-118514;02/03/22;20220203;Jan White;Ireland;Cork;EMEA;UKIR;Lukoil;1044;Energy;SMB;FinanceHub;B5XLUG85IJ;866.04.00;4;0;225.264
5755;EMEA-2021-150749;3/29/2021;20210329;Diane Buckland;Spain;Barcelona;EMEA;EU-WEST;Ford Motor;1009;Manufacturing;SMB;ChatBot Plugin;RYFRW1ZH49;05.56;2;0;14.456
5756;APJ-2020-163748;10/14/2020;20201014;Luke Ross;Japan;Saitama;APJ;JAPN;Philip Morris International;1075;Consumer Products;SMB;OneView;HR65DZHLGJ;03.16;4;00.08;-8.532
5757;APJ-2020-163748;10/14/2020;20201014;Luke Ross;Japan;Saitama;APJ;JAPN;Philip Morris International;1075;Consumer Products;SMB;Alchemy;E61PWWU6KW;1999.96;5;00.02;6.249.875
5758;EMEA-2021-119634;08/11/21;20210811;Andrea Hunter;Sweden;Stockholm;EMEA;NOR;Alphabet;1053;Tech;SMB;SaaS Connector Pack;BDN1SMLKJ8;46.152;3;00.02;121.149
5759;EMEA-2021-149300;11/22/2021;20211122;Thomas Hodges;Germany;Hanover;EMEA;EU-WEST;BNP Paribas;1065;Finance;SMB;Big Ol Database;7ZR712T47S;32.985;3;00.05;-19.791
5760;AMER-2022-111528;12/31/2022;20221231;Oliver King;United States;New York City;AMER;NAMER;Sysco;1084;Consumer Products;Enterprise;Marketing Suite - Gold;4HT49ZMQW7;481.32.00;4;0;1.251.432
5761;AMER-2022-111528;12/31/2022;20221231;Oliver King;United States;New York City;AMER;NAMER;Sysco;1084;Consumer Products;Enterprise;ContactMatcher;AHRPBNQW87;6.384;1;00.02;21.546
5762;AMER-2023-158169;8/13/2023;20230813;Amelia Chapman;United States;Charlotte;AMER;NAMER;Bosch;1076;Tech;SMB;OneView;8C03FMHXQT;542.94;3;0;1.520.232
5763;AMER-2023-158169;8/13/2023;20230813;Amelia Chapman;United States;Charlotte;AMER;NAMER;Bosch;1076;Tech;SMB;SaaS Connector Pack;IC2DUS6E44;54.92;4;0;197.712
5764;EMEA-2021-162047;11/03/21;20211103;Diana Ince;United Kingdom;Newcastle;EMEA;UKIR;Humana;1049;Healthcare;Strategic;FinanceHub;LYTK4BYHUC;1448.82;10;00.01;209.274
5765;AMER-2021-117772;09/10/21;20210910;Alexandra Morrison;Canada;Toronto;AMER;NAMER;Humana;1049;Healthcare;SMB;Marketing Suite - Gold;8SZ9EQ8V84;353.88;6;0;17.694
5766;AMER-2020-126340;11/08/20;20201108;Jonathan Ferguson;United States;Tucson;AMER;NAMER;McKesson;1063;Consumer Products;SMB;Site Analytics;RRL1K4M19C;333.576;3;00.02;250.182
5767;APJ-2022-149685;10/09/22;20221009;Sebastian Abraham;Japan;Osaka;APJ;JAPN;Daimler;1052;Transportation;Enterprise;FinanceHub;TYL21Y6101;60.144;6;00.02;202.986
5768;APJ-2023-126396;09/09/23;20230909;Luke Rutherford;Japan;Tokyo;APJ;JAPN;Safeway;1079;Retail;Strategic;Data Smasher;JBUAHBSCFG;85.02.00;6;00.02;20.235
5769;APJ-2021-154900;2/25/2021;20210225;Victoria Poole;South Korea;Gwangju;APJ;APAC;Comcast;1022;Communications;SMB;FinanceHub;1V8W374EU9;03.15;1;0;1.512
5770;APJ-2021-154900;2/25/2021;20210225;Victoria Poole;South Korea;Gwangju;APJ;APAC;Comcast;1022;Communications;SMB;Support;DA8VXIGW2R;0,966666667;4;0;10.224
5771;AMER-2021-103835;9/24/2021;20210924;Carol Greene;United States;New York City;AMER;NAMER;Boeing;1014;Manufacturing;Strategic;SaaS Connector Pack;7ZK59K08DC;0,646527778;3;0;46.221
5772;AMER-2021-103835;9/24/2021;20210924;Carol Greene;United States;New York City;AMER;NAMER;Boeing;1014;Manufacturing;Strategic;OneView;AC8TWTWN5E;1158.12.00;4;0;3.358.548
5773;EMEA-2021-158939;11/26/2021;20211126;Lily Paterson;Poland;Warsaw;EMEA;EU-WEST;Carrefour;1048;Retail;Strategic;Alchemy;GRX24QN0OQ;599.99;1;0;2.339.961
5774;APJ-2022-117408;09/01/22;20220901;Michelle Thomson;Japan;Kyoto;APJ;JAPN;Anthem;1029;Healthcare;SMB;Marketing Suite - Gold;CKLMY9GRMQ;23.968;2;00.02;23.968
5775;AMER-2022-142398;4/13/2022;20220413;Gabrielle Dowd;United States;New York City;AMER;NAMER;Mondelez International;1067;Consumer Products;SMB;FinanceHub;3JGGLG8WMU;638.288;7;00.02;-319.144
5776;AMER-2022-142398;4/13/2022;20220413;Gabrielle Dowd;United States;New York City;AMER;NAMER;Mondelez International;1067;Consumer Products;SMB;ContactMatcher;UT0V5VST6V;13.208;1;00.02;46.228
5777;EMEA-2022-105277;12/05/22;20221205;Sebastian Sharp;United Kingdom;Cardiff;EMEA;UKIR;ConocoPhillips;1024;Energy;SMB;ContactMatcher;RV2AGIM0CB;15.528;3;00.02;5.823
5778;AMER-2022-112060;12/05/22;20221205;Liam Burgess;United States;Los Angeles;AMER;NAMER;Toyota Motor;1087;Manufacturing;SMB;Support;FH4S99EKGL;104.85;1;0;50.328
5779;AMER-2020-105270;11/11/20;20201111;Stephen Dyer;United States;New York City;AMER;NAMER;AT&T;1010;Communications;SMB;ChatBot Plugin;4U36TFX09D;30.48.00;3;0;79.248
5780;AMER-2020-105270;11/11/20;20201111;Stephen Dyer;United States;New York City;AMER;NAMER;AT&T;1010;Communications;SMB;FinanceHub;TMQVRTE9G9;112.648;1;00.02;112.648
5781;AMER-2021-159513;04/02/21;20210402;Una Poole;United States;New York City;AMER;NAMER;Exxon Mobil;1034;Energy;SMB;Big Ol Database;1XYBVTSO22;71.976;3;00.02;242.919
5782;AMER-2021-155586;12/12/21;20211212;Warren Hemmings;United States;Springfield;AMER;NAMER;Prudential Financial;1078;Finance;SMB;ChatBot Plugin;R75OAXCNCC;02.21;1;0;4,14375
5783;AMER-2021-155586;12/12/21;20211212;Warren Hemmings;United States;Springfield;AMER;NAMER;Prudential Financial;1078;Finance;SMB;SaaS Connector Pack - Gold;R3VTI6ND7U;15.52;4;0;74.496
5784;AMER-2021-155586;12/12/21;20211212;Warren Hemmings;United States;Springfield;AMER;NAMER;Prudential Financial;1078;Finance;SMB;Support;WZ7KZEV7YA;36.44.00;4;0;16.398
5785;EMEA-2023-141117;10/03/23;20231003;Sam Lawrence;Belgium;Brussels;EMEA;EU-WEST;Cisco Systems;1019;Tech;SMB;Marketing Suite;YWAYWO6M8Q;217.764;6;00.07;-3.847.164
5786;EMEA-2023-141117;10/03/23;20231003;Sam Lawrence;Belgium;Brussels;EMEA;EU-WEST;Cisco Systems;1019;Tech;SMB;Support;UA4OTYLSV4;39.072;6;00.02;43.956
5787;EMEA-2023-141117;10/03/23;20231003;Sam Lawrence;Belgium;Brussels;EMEA;EU-WEST;Cisco Systems;1019;Tech;SMB;ContactMatcher;18KXO4DJ9X;22.638;7;00.07;-166.012
5788;EMEA-2023-141117;10/03/23;20231003;Sam Lawrence;Belgium;Brussels;EMEA;EU-WEST;Cisco Systems;1019;Tech;SMB;ChatBot Plugin;5G5APLBCF2;95.144;7;00.02;107.037
5789;EMEA-2023-115070;04/11/23;20230411;Oliver Cornish;Germany;Berlin;EMEA;EU-WEST;BMW;1039;Manufacturing;Strategic;SaaS Connector Pack;GOU7VJ85M7;12.32;5;00.02;1.848
5790;EMEA-2023-115070;04/11/23;20230411;Oliver Cornish;Germany;Berlin;EMEA;EU-WEST;BMW;1039;Manufacturing;Strategic;ContactMatcher;87C2ZNS8RJ;4.419;3;00.07;-30.933
5791;AMER-2023-140186;9/30/2023;20230930;Charles Churchill;United States;Indianapolis;AMER;NAMER;Lowes;1060;Retail;SMB;Storage;BUQ2I0PHIP;35;7;0;16.08
5792;AMER-2023-140186;9/30/2023;20230930;Charles Churchill;United States;Indianapolis;AMER;NAMER;Lowes;1060;Retail;SMB;FinanceHub;OO6231KHKS;72.784;1;00.02;0
5793;AMER-2023-140186;9/30/2023;20230930;Charles Churchill;United States;Indianapolis;AMER;NAMER;Lowes;1060;Retail;SMB;OneView;3EPC7RTIBM;97.84;2;0;254.384
5794;AMER-2023-140186;9/30/2023;20230930;Charles Churchill;United States;Indianapolis;AMER;NAMER;Lowes;1060;Retail;SMB;SaaS Connector Pack;8IORTC6JU9;51.75;1;0;15.525
5795;AMER-2023-140186;9/30/2023;20230930;Charles Churchill;United States;Indianapolis;AMER;NAMER;Lowes;1060;Retail;SMB;ContactMatcher;GN5YNWL0RX;46.672;2;00.02;163.352
5796;EMEA-2020-124856;9/29/2020;20200929;Cameron Lawrence;United Kingdom;London;EMEA;UKIR;Huawei;1086;Tech;SMB;Marketing Suite - Gold;CZ72TLM0NE;1395.54.00;9;0;3.628.404
5797;EMEA-2020-124856;9/29/2020;20200929;Cameron Lawrence;United Kingdom;London;EMEA;UKIR;Huawei;1086;Tech;SMB;SaaS Connector Pack;DVNY2B1VPF;117.36.00;4;0;363.816
5798;EMEA-2020-124856;9/29/2020;20200929;Cameron Lawrence;United Kingdom;London;EMEA;UKIR;Huawei;1086;Tech;SMB;FinanceHub;P6NKIYF3YB;18.09;3;0;8.694
5799;EMEA-2020-124856;9/29/2020;20200929;Cameron Lawrence;United Kingdom;London;EMEA;UKIR;Huawei;1086;Tech;SMB;Support;LQNMOBL0FK;77.52.00;2;0;379.848
5800;APJ-2020-166716;8/20/2020;20200820;Ruth McGrath;Australia;Sydney;APJ;ANZ;PepsiCo;1073;Consumer Products;SMB;FinanceHub;W2J9IZ16VW;421.372;2;00.03;-60.196
5801;APJ-2020-123225;07/11/20;20200711;Gabrielle Russell;Japan;Shizuoka;APJ;JAPN;Engie;1062;Energy;SMB;Site Analytics;HQ7AQPZV4U;575.968;4;00.02;431.976
5802;APJ-2020-123225;07/11/20;20200711;Gabrielle Russell;Japan;Shizuoka;APJ;JAPN;Engie;1062;Energy;SMB;Support;0LC3JSDC1O;10.368;2;00.02;36.288
5803;AMER-2021-163440;3/22/2021;20210322;William Alsop;United States;Nashville;AMER;NAMER;Mondelez International;1067;Consumer Products;SMB;Site Analytics;W0ZWO1YCKH;15.984;2;00.02;11.988
5804;AMER-2023-106796;5/13/2023;20230513;Oliver King;Mexico;Toluca;AMER;LATAM;Sysco;1084;Consumer Products;Enterprise;ChatBot Plugin;HE1R1T2D4D;10.272;3;00.02;11.556
5805;APJ-2023-113873;11/14/2023;20231114;Justin Walsh;Japan;Aichi;APJ;JAPN;Tyson Foods;1088;Consumer Products;Strategic;Marketing Suite - Gold;KF5R56CX5S;61.792;4;00.02;61.792
5806;APJ-2023-113873;11/14/2023;20231114;Justin Walsh;Japan;Aichi;APJ;JAPN;Tyson Foods;1088;Consumer Products;Strategic;Marketing Suite;6HAL9ILZJ6;2.059.992;3;00.32;-272.646
5807;EMEA-2022-149783;09/05/22;20220905;Molly Rees;South Africa;Johannesburg;EMEA;MEA;Goldman Sachs Group;1042;Finance;SMB;Support;LAQTVMKMY3;12.192;3;00.02;41.148
5808;EMEA-2022-149783;09/05/22;20220905;Molly Rees;South Africa;Johannesburg;EMEA;MEA;Goldman Sachs Group;1042;Finance;SMB;OneView;E79ZP9950G;87.168;2;00.02;87.168
5809;EMEA-2022-149783;09/05/22;20220905;Molly Rees;South Africa;Johannesburg;EMEA;MEA;Goldman Sachs Group;1042;Finance;SMB;ChatBot Plugin;VOISBV7711;31.744;2;00.02;83.328
5810;EMEA-2022-125017;02/06/22;20220206;James Butler;South Africa;Johannesburg;EMEA;MEA;Berkshire Hathaway;1012;Finance;Strategic;SaaS Connector Pack;WZ1JMAR7EN;132.224;4;00.02;-181.808
5811;AMER-2021-163279;3/22/2021;20210322;Faith Blake;United States;Seattle;AMER;NAMER;Bank of America Corp.;1011;Finance;Strategic;Support;FKFSGAHBRM;105.52.00;4;0;485.392
